"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"13-WALK-29.9-10022018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-02 09:33:00,"KN",TRUE,0.89,"mg/l",0.08,"mg/l",0.1,"","A",""
"13-WALK-29.9-10022018-W","NITROGEN, NITRATE (AS N)",2018-10-02 09:33:00,"14797-55-8",TRUE,0.881,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-29.9-10022018-W","NITROGEN, NITRITE",2018-10-02 09:33:00,"14797-65-0",TRUE,0.01,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-29.9-10022018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-02 09:33:00,"7723-14-0",TRUE,0.141,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-WALK-29.9-10022018-W","Silver",2018-10-02 09:33:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-29.9-10022018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-02 09:33:00,"TDS",TRUE,231,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-29.9-10022018-W","TURBIDITY",2018-10-02 09:33:00,"TURB",TRUE,6.01,"ntu",0.06,"ntu",0.1,"","R","Holding Time error"
"13-WALK-29.9-10022018-W","Zinc",2018-10-02 09:33:00,"7440-66-6",TRUE,12.5,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-35.6-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 15:15:00,"ALK",TRUE,156,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-35.6-07112018-W","Aluminum",2018-07-11 15:15:00,"7429-90-5",TRUE,90,"ug/l",2.3,"ug/l",10,"","A",""
"13-WALK-35.6-07112018-W","Arsenic",2018-07-11 15:15:00,"7440-38-2",TRUE,2,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-35.6-07112018-W","Cadmium",2018-07-11 15:15:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-07112018-W","Calcium",2018-07-11 15:15:00,"7440-70-2",TRUE,55700,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-35.6-07112018-W","CHLORIDE (AS CL)",2018-07-11 15:15:00,"16887-00-6",TRUE,115,"mg/l",0.5,"mg/l",8,"","A",""
"13-WALK-35.6-07112018-W","Chlorophyll A",2018-07-11 15:15:00,"479-61-8",TRUE,32.9,"ug/l",NA,"ug/l",1.3,"","A",""
"13-WALK-35.6-07112018-W","Copper",2018-07-11 15:15:00,"7440-50-8",TRUE,4.7,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-35.6-07112018-W","HARDNESS (AS CACO3)",2018-07-11 15:15:00,"HARD",TRUE,210,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-35.6-07112018-W","Iron",2018-07-11 15:15:00,"7439-89-6",TRUE,140,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-35.6-07112018-W","Lead",2018-07-11 15:15:00,"7439-92-1",TRUE,0.46,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"13-WALK-35.6-07112018-W","Magnesium",2018-07-11 15:15:00,"7439-95-4",TRUE,17200,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-35.6-07112018-W","Nickel",2018-07-11 15:15:00,"7440-02-0",TRUE,2.2,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-35.6-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 15:15:00,"NO3NO2N",TRUE,1.52,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-35.6-07112018-W","Nitrogen",2018-07-11 15:15:00,"KN",TRUE,2.46,"mg/l",NA,"mg/l",0.2,"","A",""
"13-WALK-35.6-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 15:15:00,"7664-41-7",TRUE,0.0133,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"13-WALK-35.6-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 15:15:00,"KN",TRUE,0.94,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-WALK-35.6-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 15:15:00,"14797-55-8",TRUE,1.5,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-35.6-07112018-W","NITROGEN, NITRITE",2018-07-11 15:15:00,"14797-65-0",TRUE,0.016,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-35.6-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 15:15:00,"7723-14-0",TRUE,0.205,"mg/l",0.02,"mg/l",0.05,"","A",""
"13-WALK-35.6-07112018-W","Silver",2018-07-11 15:15:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 15:15:00,"TDS",TRUE,418,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-35.6-07112018-W","TURBIDITY",2018-07-11 15:15:00,"TURB",TRUE,4.86,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"13-WALK-35.6-07112018-W","Zinc",2018-07-11 15:15:00,"7440-66-6",TRUE,6,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-35.6-07252018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25 16:30:00,"ALK",TRUE,79.2,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-35.6-07252018-WS","Aluminum",2018-07-25 16:30:00,"7429-90-5",TRUE,1530,"ug/l",23,"ug/l",100,"","A",""
"13-WALK-35.6-07252018-WS","Arsenic",2018-07-25 16:30:00,"7440-38-2",TRUE,2.2,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-35.6-07252018-WS","Cadmium",2018-07-25 16:30:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-07252018-WS","Calcium",2018-07-25 16:30:00,"7440-70-2",TRUE,36200,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"13-WALK-35.6-07252018-WS","CHLORIDE (AS CL)",2018-07-25 16:30:00,"16887-00-6",TRUE,69,"mg/l",0.2,"mg/l",2,"","A",""
"13-WALK-35.6-07252018-WS","Chlorophyll A",2018-07-25 16:30:00,"479-61-8",TRUE,14,"ug/l",NA,"ug/l",0.64,"","A",""
"13-WALK-35.6-07252018-WS","Copper",2018-07-25 16:30:00,"7440-50-8",TRUE,6.3,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-35.6-07252018-WS","HARDNESS (AS CACO3)",2018-07-25 16:30:00,"HARD",TRUE,131,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-35.6-07252018-WS","Iron",2018-07-25 16:30:00,"7439-89-6",TRUE,2830,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-35.6-07252018-WS","Lead",2018-07-25 16:30:00,"7439-92-1",TRUE,3.5,"ug/l",0.067,"ug/l",1,"","A",""
"13-WALK-35.6-07252018-WS","Magnesium",2018-07-25 16:30:00,"7439-95-4",TRUE,9770,"ug/l",29,"ug/l",1000,"E","J","estimated value due to lab error"
"13-WALK-35.6-07252018-WS","Nickel",2018-07-25 16:30:00,"7440-02-0",TRUE,3.4,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-35.6-07252018-WS","Nitrate+Nitrite as Nitrogen",2018-07-25 16:30:00,"NO3NO2N",TRUE,0.681,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-35.6-07252018-WS","Nitrogen",2018-07-25 16:30:00,"KN",TRUE,1.62,"mg/l",NA,"mg/l",0.2,"","A",""
"13-WALK-35.6-07252018-WS","Nitrogen, ammonia (As N)",2018-07-25 16:30:00,"7664-41-7",TRUE,0.0601,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"13-WALK-35.6-07252018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-25 16:30:00,"KN",TRUE,0.94,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-WALK-35.6-07252018-WS","NITROGEN, NITRATE (AS N)",2018-07-25 16:30:00,"14797-55-8",TRUE,0.666,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-35.6-07252018-WS","NITROGEN, NITRITE",2018-07-25 16:30:00,"14797-65-0",TRUE,0.015,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-35.6-07252018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-25 16:30:00,"7723-14-0",TRUE,0.164,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-WALK-35.6-07252018-WS","Silver",2018-07-25 16:30:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-07252018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-25 16:30:00,"TDS",TRUE,253,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-35.6-07252018-WS","TURBIDITY",2018-07-25 16:30:00,"TURB",TRUE,35.4,"ntu",0.06,"ntu",0.1,"","A",""
"13-WALK-35.6-07252018-WS","Zinc",2018-07-25 16:30:00,"7440-66-6",TRUE,21.4,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-35.6-081618-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-16 15:05:00,"ALK",TRUE,86,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-35.6-081618-WS","Aluminum",2018-08-16 15:05:00,"7429-90-5",TRUE,1010,"ug/l",115,"ug/l",500,"","A",""
"13-WALK-35.6-081618-WS","Arsenic",2018-08-16 15:05:00,"7440-38-2",TRUE,2.2,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-35.6-081618-WS","Cadmium",2018-08-16 15:05:00,"7440-43-9",TRUE,0.59,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"13-WALK-35.6-081618-WS","Calcium",2018-08-16 15:05:00,"7440-70-2",TRUE,32700,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-35.6-081618-WS","CHLORIDE (AS CL)",2018-08-16 15:05:00,"16887-00-6",TRUE,45.4,"mg/l",0.2,"mg/l",2,"","A",""
"13-WALK-35.6-081618-WS","Chlorophyll A",2018-08-16 15:05:00,"479-61-8",TRUE,1.69,"ug/l",NA,"ug/l",0.076,"","A",""
"13-WALK-35.6-081618-WS","Copper",2018-08-16 15:05:00,"7440-50-8",TRUE,5.6,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-35.6-081618-WS","HARDNESS (AS CACO3)",2018-08-16 15:05:00,"HARD",TRUE,117,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-35.6-081618-WS","Iron",2018-08-16 15:05:00,"7439-89-6",TRUE,2200,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-35.6-081618-WS","Lead",2018-08-16 15:05:00,"7439-92-1",TRUE,2.8,"ug/l",0.067,"ug/l",1,"","A",""
"13-WALK-35.6-081618-WS","Magnesium",2018-08-16 15:05:00,"7439-95-4",TRUE,8560,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-35.6-081618-WS","Nickel",2018-08-16 15:05:00,"7440-02-0",TRUE,3.7,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-35.6-081618-WS","Nitrate+Nitrite as Nitrogen",2018-08-16 15:05:00,"NO3NO2N",TRUE,0.734,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-35.6-081618-WS","Nitrogen",2018-08-16 15:05:00,"KN",TRUE,1.79,"mg/l",NA,"mg/l",0.2,"","A",""
"13-WALK-35.6-081618-WS","Nitrogen, ammonia (As N)",2018-08-16 15:05:00,"7664-41-7",TRUE,0.0433,"mg/l",8e-04,"mg/l",0.005,"","A",""
"13-WALK-35.6-081618-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-16 15:05:00,"KN",TRUE,1.06,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-WALK-35.6-081618-WS","NITROGEN, NITRATE (AS N)",2018-08-16 15:05:00,"14797-55-8",TRUE,0.719,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-35.6-081618-WS","NITROGEN, NITRITE",2018-08-16 15:05:00,"14797-65-0",TRUE,0.015,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-35.6-081618-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-16 15:05:00,"7723-14-0",TRUE,0.217,"mg/l",0.02,"mg/l",0.05,"","A",""
"13-WALK-35.6-081618-WS","Silver",2018-08-16 15:05:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-081618-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-16 15:05:00,"TDS",TRUE,226,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-35.6-081618-WS","TURBIDITY",2018-08-16 15:05:00,"TURB",TRUE,47.3,"ntu",0.06,"ntu",0.1,"","A",""
"13-WALK-35.6-081618-WS","Zinc",2018-08-16 15:05:00,"7440-66-6",TRUE,17,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-35.6-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 15:14:00,"ALK",TRUE,145,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-35.6-09052018-W","Aluminum",2018-09-05 15:14:00,"7429-90-5",TRUE,270,"ug/l",11.5,"ug/l",50,"","A",""
"13-WALK-35.6-09052018-W","Arsenic",2018-09-05 15:14:00,"7440-38-2",TRUE,1.7,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-35.6-09052018-W","Cadmium",2018-09-05 15:14:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-09052018-W","Calcium",2018-09-05 15:14:00,"7440-70-2",TRUE,53100,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-35.6-09052018-W","CHLORIDE (AS CL)",2018-09-05 15:14:00,"16887-00-6",TRUE,73.2,"mg/l",0.4,"mg/l",6,"","R","Accuracy error"
"13-WALK-35.6-09052018-W","Chlorophyll A",2018-09-05 15:14:00,"479-61-8",TRUE,4.62,"ug/l",NA,"ug/l",0.11,"","A",""
"13-WALK-35.6-09052018-W","Copper",2018-09-05 15:14:00,"7440-50-8",TRUE,4.6,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-35.6-09052018-W","HARDNESS (AS CACO3)",2018-09-05 15:14:00,"HARD",TRUE,199,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-35.6-09052018-W","Iron",2018-09-05 15:14:00,"7439-89-6",TRUE,704,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-35.6-09052018-W","Lead",2018-09-05 15:14:00,"7439-92-1",TRUE,0.78,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"13-WALK-35.6-09052018-W","Magnesium",2018-09-05 15:14:00,"7439-95-4",TRUE,16000,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-35.6-09052018-W","Nickel",2018-09-05 15:14:00,"7440-02-0",TRUE,1.8,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-35.6-09052018-W","Nitrate+Nitrite as Nitrogen",2018-09-05 15:14:00,"NO3NO2N",TRUE,1.54,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-35.6-09052018-W","Nitrogen",2018-09-05 15:14:00,"KN",TRUE,2.44,"mg/l",NA,"mg/l",0.1,"","A",""
"13-WALK-35.6-09052018-W","Nitrogen, ammonia (As N)",2018-09-05 15:14:00,"7664-41-7",TRUE,0.0462,"mg/l",8e-04,"mg/l",0.005,"","A",""
"13-WALK-35.6-09052018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-05 15:14:00,"KN",TRUE,0.9,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"13-WALK-35.6-09052018-W","NITROGEN, NITRATE (AS N)",2018-09-05 15:14:00,"14797-55-8",TRUE,1.53,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-35.6-09052018-W","NITROGEN, NITRITE",2018-09-05 15:14:00,"14797-65-0",TRUE,0.015,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-35.6-09052018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-05 15:14:00,"7723-14-0",TRUE,0.223,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-WALK-35.6-09052018-W","Silver",2018-09-05 15:14:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-09052018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-05 15:14:00,"TDS",TRUE,345,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-35.6-09052018-W","TURBIDITY",2018-09-05 15:14:00,"TURB",TRUE,5.06,"ntu",0.06,"ntu",0.1,"","R","estimated value due to Equipment Blank error ; Holding Time error"
"13-WALK-35.6-09052018-W","Zinc",2018-09-05 15:14:00,"7440-66-6",TRUE,7.8,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-35.6-10032018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-03 15:53:00,"ALK",TRUE,86,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-35.6-10032018-W","Aluminum",2018-10-03 15:53:00,"7429-90-5",TRUE,1050,"ug/l",23,"ug/l",100,"","A",""
"13-WALK-35.6-10032018-W","Arsenic",2018-10-03 15:53:00,"7440-38-2",TRUE,2.1,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-35.6-10032018-W","Cadmium",2018-10-03 15:53:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-10032018-W","Calcium",2018-10-03 15:53:00,"7440-70-2",TRUE,34900,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-35.6-10032018-W","CHLORIDE (AS CL)",2018-10-03 15:53:00,"16887-00-6",TRUE,42.7,"mg/l",0.2,"mg/l",2,"","A",""
"13-WALK-35.6-10032018-W","Chlorophyll A",2018-10-03 15:53:00,"479-61-8",TRUE,2.03,"ug/l",NA,"ug/l",0.32,"","A",""
"13-WALK-35.6-10032018-W","Copper",2018-10-03 15:53:00,"7440-50-8",TRUE,6.3,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-35.6-10032018-W","HARDNESS (AS CACO3)",2018-10-03 15:53:00,"HARD",TRUE,123,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-35.6-10032018-W","Iron",2018-10-03 15:53:00,"7439-89-6",TRUE,2130,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-35.6-10032018-W","Lead",2018-10-03 15:53:00,"7439-92-1",TRUE,2.3,"ug/l",0.067,"ug/l",1,"","A",""
"13-WALK-35.6-10032018-W","Magnesium",2018-10-03 15:53:00,"7439-95-4",TRUE,8640,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-35.6-10032018-W","Nickel",2018-10-03 15:53:00,"7440-02-0",TRUE,3.3,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-35.6-10032018-W","Nitrate+Nitrite as Nitrogen",2018-10-03 15:53:00,"NO3NO2N",TRUE,1.22,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-35.6-10032018-W","Nitrogen",2018-10-03 15:53:00,"KN",TRUE,2.77,"mg/l",NA,"mg/l",0.1,"","A",""
"13-WALK-35.6-10032018-W","Nitrogen, ammonia (As N)",2018-10-03 15:53:00,"7664-41-7",TRUE,0.0494,"mg/l",8e-04,"mg/l",0.005,"","A",""
"13-WALK-35.6-10032018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-03 15:53:00,"KN",TRUE,1.55,"mg/l",0.08,"mg/l",0.1,"","A",""
"13-WALK-35.6-10032018-W","NITROGEN, NITRATE (AS N)",2018-10-03 15:53:00,"14797-55-8",TRUE,1.2,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-35.6-10032018-W","NITROGEN, NITRITE",2018-10-03 15:53:00,"14797-65-0",TRUE,0.013,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-35.6-10032018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-03 15:53:00,"7723-14-0",TRUE,0.238,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-WALK-35.6-10032018-W","Silver",2018-10-03 15:53:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-35.6-10032018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-03 15:53:00,"TDS",TRUE,233,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-35.6-10032018-W","TURBIDITY",2018-10-03 15:53:00,"TURB",TRUE,13.1,"ntu",0.06,"ntu",0.1,"","A",""
"13-WALK-35.6-10032018-W","Zinc",2018-10-03 15:53:00,"7440-66-6",TRUE,18.7,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-44.4-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 17:00:00,"ALK",TRUE,153,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-44.4-07112018-W","Aluminum",2018-07-11 17:00:00,"7429-90-5",TRUE,104,"ug/l",4.6,"ug/l",20,"","A",""
"13-WALK-44.4-07112018-W","Arsenic",2018-07-11 17:00:00,"7440-38-2",TRUE,1.9,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-44.4-07112018-W","Cadmium",2018-07-11 17:00:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-44.4-07112018-W","Calcium",2018-07-11 17:00:00,"7440-70-2",TRUE,57200,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-44.4-07112018-W","CHLORIDE (AS CL)",2018-07-11 17:00:00,"16887-00-6",TRUE,110,"mg/l",0.5,"mg/l",8,"","A",""
"13-WALK-44.4-07112018-W","Chlorophyll A",2018-07-11 17:00:00,"479-61-8",TRUE,22,"ug/l",NA,"ug/l",0.68,"","A",""
"13-WALK-44.4-07112018-W","Copper",2018-07-11 17:00:00,"7440-50-8",TRUE,4.8,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-44.4-07112018-W","HARDNESS (AS CACO3)",2018-07-11 17:00:00,"HARD",TRUE,216,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-44.4-07112018-W","Iron",2018-07-11 17:00:00,"7439-89-6",TRUE,208,"ug/l",13,"ug/l",100,"","A",""
"13-WALK-44.4-07112018-W","Lead",2018-07-11 17:00:00,"7439-92-1",TRUE,0.45,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"13-WALK-44.4-07112018-W","Magnesium",2018-07-11 17:00:00,"7439-95-4",TRUE,17700,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-44.4-07112018-W","Nickel",2018-07-11 17:00:00,"7440-02-0",TRUE,2.2,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-44.4-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 17:00:00,"NO3NO2N",TRUE,1.84,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-WALK-44.4-07112018-W","Nitrogen",2018-07-11 17:00:00,"KN",TRUE,2.63,"mg/l",NA,"mg/l",0.2,"","A",""
"13-WALK-44.4-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 17:00:00,"7664-41-7",TRUE,0.0148,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"13-WALK-44.4-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 17:00:00,"KN",TRUE,0.79,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-WALK-44.4-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 17:00:00,"14797-55-8",TRUE,1.83,"mg/l",NA,"mg/l",0.01,"","A",""
"13-WALK-44.4-07112018-W","NITROGEN, NITRITE",2018-07-11 17:00:00,"14797-65-0",TRUE,0.016,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-WALK-44.4-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 17:00:00,"7723-14-0",TRUE,0.237,"mg/l",0.02,"mg/l",0.05,"","A",""
"13-WALK-44.4-07112018-W","Silver",2018-07-11 17:00:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-44.4-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 17:00:00,"TDS",TRUE,404,"mg/l",4,"mg/l",10,"","A",""
"13-WALK-44.4-07112018-W","TURBIDITY",2018-07-11 17:00:00,"TURB",TRUE,8.22,"ntu",0.06,"ntu",0.1,"","A",""
"13-WALK-44.4-07112018-W","Zinc",2018-07-11 17:00:00,"7440-66-6",TRUE,11.6,"ug/l",2.5,"ug/l",5,"","A",""
"13-WALK-44.4-07252018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25 08:15:00,"ALK",TRUE,78.8,"mg/l",1,"mg/l",2,"","A",""
"13-WALK-44.4-07252018-WS","Aluminum",2018-07-25 08:15:00,"7429-90-5",TRUE,1410,"ug/l",23,"ug/l",100,"","A",""
"13-WALK-44.4-07252018-WS","Arsenic",2018-07-25 08:15:00,"7440-38-2",TRUE,2.1,"ug/l",0.39,"ug/l",1,"","A",""
"13-WALK-44.4-07252018-WS","Cadmium",2018-07-25 08:15:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-WALK-44.4-07252018-WS","Calcium",2018-07-25 08:15:00,"7440-70-2",TRUE,30600,"ug/l",110,"ug/l",1000,"","A",""
"13-WALK-44.4-07252018-WS","CHLORIDE (AS CL)",2018-07-25 08:15:00,"16887-00-6",TRUE,62.6,"mg/l",0.2,"mg/l",2,"","A",""
"13-WALK-44.4-07252018-WS","Chlorophyll A",2018-07-25 08:15:00,"479-61-8",TRUE,12.2,"ug/l",NA,"ug/l",0.64,"","A",""
"13-WALK-44.4-07252018-WS","Copper",2018-07-25 08:15:00,"7440-50-8",TRUE,5.3,"ug/l",0.66,"ug/l",1,"","A",""
"13-WALK-44.4-07252018-WS","HARDNESS (AS CACO3)",2018-07-25 08:15:00,"HARD",TRUE,113,"mg/l",NA,"mg/l",6.62,"","A",""
"13-WALK-44.4-07252018-WS","Iron",2018-07-25 08:15:00,"7439-89-6",TRUE,2940,"ug/l",13,"ug/l",100,"N","R","lab error"
"13-WALK-44.4-07252018-WS","Lead",2018-07-25 08:15:00,"7439-92-1",TRUE,2.9,"ug/l",0.067,"ug/l",1,"","A",""
"13-WALK-44.4-07252018-WS","Magnesium",2018-07-25 08:15:00,"7439-95-4",TRUE,8800,"ug/l",29,"ug/l",1000,"","A",""
"13-WALK-44.4-07252018-WS","Nickel",2018-07-25 08:15:00,"7440-02-0",TRUE,3.5,"ug/l",0.26,"ug/l",1,"","A",""
"13-WALK-44.4-07252018-WS","Nitrate+Nitrite as Nitrogen",2018-07-25 08:15:00,"NO3NO2N",TRUE,0.601,"mg/l",7e-04,"mg/l",0.002,"","A",""
