"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"17SOO315","NITROGEN, KJELDAHL, TOTAL",2017-09-19,"KN","T",1.57,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO315","pH of Color Analysis",2017-09-19,"PHCOLOR","T",8.46,"pH units",NA,"pH units",NA,"","A",""
"17SOO315","PHOSPHORUS, TOTAL (AS P)",2017-09-19,"7723-14-0","T",0.0718,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO315","TOTAL ORGANIC CARBON",2017-09-19,"TOC","T",11,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO317 Diss","PHOSPHORUS, DISSOLVED (AS P)",2017-09-19,"7723-14-0","D",0.0526,"mg/l",0.002,"mg/l",0.003,"","J","estimated value due to Equipment Blank error"
"17SOO317","ALKALINITY, TOTAL (AS CaCO3)",2017-09-19,"ALK","T",124,"mg/l",1,"mg/l",2,"","A",""
"17SOO317","Chlorophyll A",2017-09-19,"479-61-8","T",9.3,"ug/l",NA,"ug/l",0.32,"","A",""
"17SOO317","Color, True",2017-09-19,"COLOR","T",105,"color unit",NA,"color unit",5,"","A",""
"17SOO317","Nitrate+Nitrite as Nitrogen",2017-09-19,"NO3NO2N","T",0.0209,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17SOO317","Nitrogen, ammonia (As N)",2017-09-19,"7664-41-7","T",0.0079,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO317","NITROGEN, KJELDAHL, TOTAL",2017-09-19,"KN","T",0.67,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO317","pH of Color Analysis",2017-09-19,"PHCOLOR","T",7.72,"pH units",NA,"pH units",NA,"","A",""
"17SOO317","PHOSPHORUS, TOTAL (AS P)",2017-09-19,"7723-14-0","T",0.084,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO317","TOTAL ORGANIC CARBON",2017-09-19,"TOC","T",10.2,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO319 Diss","PHOSPHORUS, DISSOLVED (AS P)",2017-09-18,"7723-14-0","D",0.0093,"mg/l",0.002,"mg/l",0.003,"","R","Equipment Blank error"
"17SOO319","ALKALINITY, TOTAL (AS CaCO3)",2017-09-18,"ALK","T",166,"mg/l",1,"mg/l",2,"","A",""
"17SOO319","Chlorophyll A",2017-09-18,"479-61-8","T",22.5,"ug/l",NA,"ug/l",1.6,"","A",""
"17SOO319","Color, True",2017-09-18,"COLOR","T",37,"color unit",NA,"color unit",1,"","T",""
"17SOO319","Nitrate+Nitrite as Nitrogen",2017-09-18,"NO3NO2N","T",0.0076,"mg/l",7e-04,"mg/l",0.002,"","A",""
"17SOO319","Nitrogen, ammonia (As N)",2017-09-18,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17SOO319","NITROGEN, KJELDAHL, TOTAL",2017-09-18,"KN","T",1.21,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO319","pH of Color Analysis",2017-09-18,"PHCOLOR","T",7.97,"pH units",NA,"pH units",NA,"","A",""
"17SOO319","PHOSPHORUS, TOTAL (AS P)",2017-09-18,"7723-14-0","T",0.0476,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO319","TOTAL ORGANIC CARBON",2017-09-18,"TOC","T",5,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"17UH303","ALKALINITY, TOTAL (AS CaCO3)",2017-09-26,"ALK","T",16.4,"mg/l",1,"mg/l",2,"","A",""
"17UH303","Carbon, Dissolved Organic (DOC)",2017-09-26,"DOC","D",5.7,"mg/l",0.05,"mg/l",1,"","A",""
"17UH303","Chlorophyll A",2017-09-26,"479-61-8","T",3.7,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17UH303","Color, True",2017-09-26,"COLOR","T",39,"color unit",NA,"color unit",1,"","A",""
"17UH303","Nitrate+Nitrite as Nitrogen",2017-09-26,"NO3NO2N","T",0.0046,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"17UH303","Nitrogen, ammonia (As N)",2017-09-26,"7664-41-7","T",0.0053,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17UH303","NITROGEN, KJELDAHL, TOTAL",2017-09-26,"KN","T",0.5,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UH303","pH of Color Analysis",2017-09-26,"PHCOLOR","T",7.36,"pH units",NA,"pH units",NA,"","A",""
"17UH303","PHOSPHORUS, DISSOLVED (AS P)",2017-09-26,"7723-14-0","D",0.0071,"mg/l",0.002,"mg/l",0.003,"","R","Equipment Blank error"
"17UH303","PHOSPHORUS, TOTAL (AS P)",2017-09-26,"7723-14-0","T",0.0097,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UH303","SULFATE (AS SO4)",2017-09-26,"14808-79-8","T",2.6,"mg/l",0.2,"mg/l",2,"","A",""
"17UH303","UV 254",2017-09-26,"UV254","T",0.188,"1/cm",NA,"1/cm",NA,"","A",""
"17UH304","Arsenic",2017-09-26,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17UH304","Carbon, Dissolved Organic (DOC)",2017-09-26,"DOC","D",5.7,"mg/l",0.05,"mg/l",1,"","A",""
"17UH304","Color, True",2017-09-26,"COLOR","T",38,"color unit",NA,"color unit",1,"","A",""
"17UH304","Iron",2017-09-26,"7439-89-6","T",531,"ug/l",55.4,"ug/l",100,"","A",""
"17UH304","Manganese",2017-09-26,"7439-96-5","T",47,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17UH304","Nitrate+Nitrite as Nitrogen",2017-09-26,"NO3NO2N","T",0.0247,"mg/l",7e-04,"mg/l",0.002,"","J","estimated value due to Equipment Blank error"
"17UH304","Nitrogen, ammonia (As N)",2017-09-26,"7664-41-7","T",0.0161,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"17UH304","NITROGEN, KJELDAHL, TOTAL",2017-09-26,"KN","T",0.38,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UH304","pH of Color Analysis",2017-09-26,"PHCOLOR","T",7.15,"pH units",NA,"pH units",NA,"","A",""
"17UH304","PHOSPHORUS, DISSOLVED (AS P)",2017-09-26,"7723-14-0","D",0.0109,"mg/l",0.002,"mg/l",0.003,"","R","Equipment Blank error ; Result should be less than the total"
"17UH304","PHOSPHORUS, TOTAL (AS P)",2017-09-26,"7723-14-0","T",0.0088,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UH304","SULFATE (AS SO4)",2017-09-26,"14808-79-8","T",2.5,"mg/l",0.2,"mg/l",2,"","A",""
"17UH304","UV 254",2017-09-26,"UV254","T",0.188,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB001","ALKALINITY, TOTAL (AS CaCO3)",2017-06-21,"ALK","T",10.8,"mg/l",1,"mg/l",2,"","A",""
"17UHB001","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",3.9,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB001","Chlorophyll A",2017-06-21,"479-61-8","T",2.55,"ug/l",NA,"ug/l",0.16,"","T",""
"17UHB001","Color, True",2017-06-21,"COLOR","T",23,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB001","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.003,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB001","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.0207,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB001","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.36,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB001","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.9,"pH units",NA,"pH units",NA,"","A",""
"17UHB001","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0034,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB001","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0082,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB001","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.3,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB001","UV 254",2017-06-21,"UV254","T",0.117,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB002","Arsenic",2017-06-21,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17UHB002","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",3.9,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB002","Color, True",2017-06-21,"COLOR","T",19,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB002","Iron",2017-06-21,"7439-89-6","T",125,"ug/l",55.4,"ug/l",100,"","A",""
"17UHB002","Manganese",2017-06-21,"7439-96-5","T",54.8,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17UHB002","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.0092,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB002","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.0374,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB002","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.22,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB002","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.54,"pH units",NA,"pH units",NA,"","A",""
"17UHB002","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0262,"mg/l",0.002,"mg/l",0.003,"","R","Result should be less than the total"
"17UHB002","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0066,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB002","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.3,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB002","UV 254",2017-06-21,"UV254","T",0.116,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB003","ALKALINITY, TOTAL (AS CaCO3)",2017-06-21,"ALK","T",10.8,"mg/l",1,"mg/l",2,"","A",""
"17UHB003","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",6.8,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB003","Chlorophyll A",2017-06-21,"479-61-8","T",2.74,"ug/l",NA,"ug/l",0.16,"","T",""
"17UHB003","Color, True",2017-06-21,"COLOR","T",56,"color unit",NA,"color unit",1,"","A",""
"17UHB003","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.0402,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB003","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.0199,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB003","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.38,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB003","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.8,"pH units",NA,"pH units",NA,"","A",""
"17UHB003","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0045,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB003","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0111,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB003","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.23,"mg/l",0.02,"mg/l",0.2,"","A",""
"17UHB003","UV 254",2017-06-21,"UV254","T",0.236,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB004","Arsenic",2017-06-21,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17UHB004","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",6.9,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB004","Color, True",2017-06-21,"COLOR","T",44,"color unit",NA,"color unit",1,"","A",""
"17UHB004","Iron",2017-06-21,"7439-89-6","T",297,"ug/l",55.4,"ug/l",100,"","A",""
"17UHB004","Manganese",2017-06-21,"7439-96-5","T",46.1,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17UHB004","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.0547,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB004","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.0518,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB004","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.3,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB004","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.53,"pH units",NA,"pH units",NA,"","A",""
"17UHB004","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0042,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB004","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.01,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB004","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.34,"mg/l",0.02,"mg/l",0.2,"","A",""
"17UHB004","UV 254",2017-06-21,"UV254","T",0.212,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB005","Chlorophyll A",2017-06-20,"479-61-8","T",3.01,"ug/l",NA,"ug/l",0.16,"","T",""
"17UHB005","Color, True",2017-06-20,"COLOR","T",50,"color unit",NA,"color unit",1,"","A",""
"17UHB005","Nitrate+Nitrite as Nitrogen",2017-06-20,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17UHB005","Nitrogen, ammonia (As N)",2017-06-20,"7664-41-7","T",0.0077,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB005","NITROGEN, KJELDAHL, TOTAL",2017-06-20,"KN","T",0.4,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB005","pH of Color Analysis",2017-06-20,"PHCOLOR","T",6.4,"pH units",NA,"pH units",NA,"","A",""
"17UHB005","PHOSPHORUS, DISSOLVED (AS P)",2017-06-20,"7723-14-0","D",0.0109,"mg/l",0.002,"mg/l",0.003,"","R","Result should be less than the total"
"17UHB005","PHOSPHORUS, TOTAL (AS P)",2017-06-20,"7723-14-0","T",0.0108,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB005","TOTAL ORGANIC CARBON",2017-06-20,"TOC","T",8.1,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17UHB007","ALKALINITY, TOTAL (AS CaCO3)",2017-06-21,"ALK","T",16,"mg/l",1,"mg/l",2,"","A",""
"17UHB007","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",5.5,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB007","Chlorophyll A",2017-06-21,"479-61-8","T",4.6,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17UHB007","Color, True",2017-06-21,"COLOR","T",24,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB007","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17UHB007","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17UHB007","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.27,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB007","pH of Color Analysis",2017-06-21,"PHCOLOR","T",7.06,"pH units",NA,"pH units",NA,"","A",""
"17UHB007","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0041,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB007","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0063,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB007","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",3.3,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB007","UV 254",2017-06-21,"UV254","T",0.128,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB008","Arsenic",2017-06-21,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17UHB008","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",4,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB008","Color, True",2017-06-21,"COLOR","T",70,"color unit",NA,"color unit",1,"","A",""
"17UHB008","Iron",2017-06-21,"7439-89-6","T",1220,"ug/l",55.4,"ug/l",100,"","A",""
"17UHB008","Manganese",2017-06-21,"7439-96-5","T",481,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17UHB008","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.004,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB008","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.056,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB008","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.39,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB008","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.68,"pH units",NA,"pH units",NA,"","A",""
"17UHB008","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",0.0048,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB008","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0105,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB008","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",3.1,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB008","UV 254",2017-06-21,"UV254","T",0.157,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB009","ALKALINITY, TOTAL (AS CaCO3)",2017-06-27,"ALK","T",10,"mg/l",1,"mg/l",2,"","A",""
"17UHB009","Chlorophyll A",2017-06-27,"479-61-8","T",4.45,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17UHB009","Color, True",2017-06-27,"COLOR","T",21,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB009","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.0705,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB009","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",0.0126,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB009","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",0.29,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB009","pH of Color Analysis",2017-06-27,"PHCOLOR","T",6.78,"pH units",NA,"pH units",NA,"","A",""
"17UHB009","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0088,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB009","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0109,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB009","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",3.8,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"17UHB010","Color, True",2017-06-27,"COLOR","T",24,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB010","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.125,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB010","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",0.0442,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB010","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",0.22,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB010","pH of Color Analysis",2017-06-27,"PHCOLOR","T",6.73,"pH units",NA,"pH units",NA,"","A",""
"17UHB010","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0061,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB010","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0063,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB010","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",3.3,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"17UHB011","ALKALINITY, TOTAL (AS CaCO3)",2017-06-21,"ALK","T",6.4,"mg/l",1,"mg/l",2,"","A",""
"17UHB011","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",3.2,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB011","Chlorophyll A",2017-06-21,"479-61-8","T",2.89,"ug/l",NA,"ug/l",0.16,"","T",""
"17UHB011","Color, True",2017-06-21,"COLOR","T",18,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB011","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.0049,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB011","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17UHB011","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.24,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB011","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.51,"pH units",NA,"pH units",NA,"","A",""
"17UHB011","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.003,"U","U","Analyte was analyzed for but not detected"
"17UHB011","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.0075,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB011","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.6,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB011","UV 254",2017-06-21,"UV254","T",0.101,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB012","Arsenic",2017-06-21,"7440-38-2","T",NA,"ug/l",0.389,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"17UHB012","Carbon, Dissolved Organic (DOC)",2017-06-21,"DOC","D",3,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB012","Color, True",2017-06-21,"COLOR","T",22,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17UHB012","Iron",2017-06-21,"7439-89-6","T",74.9,"ug/l",55.4,"ug/l",100,"J","J","estimated value due to lab error"
"17UHB012","Manganese",2017-06-21,"7439-96-5","T",32.2,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17UHB012","Nitrate+Nitrite as Nitrogen",2017-06-21,"NO3NO2N","T",0.0206,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17UHB012","Nitrogen, ammonia (As N)",2017-06-21,"7664-41-7","T",0.0131,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17UHB012","NITROGEN, KJELDAHL, TOTAL",2017-06-21,"KN","T",0.22,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB012","pH of Color Analysis",2017-06-21,"PHCOLOR","T",6.33,"pH units",NA,"pH units",NA,"","A",""
"17UHB012","PHOSPHORUS, DISSOLVED (AS P)",2017-06-21,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.003,"U","U","Analyte was analyzed for but not detected"
"17UHB012","PHOSPHORUS, TOTAL (AS P)",2017-06-21,"7723-14-0","T",0.006,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB012","SULFATE (AS SO4)",2017-06-21,"14808-79-8","T",2.9,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB012","UV 254",2017-06-21,"UV254","T",0.104,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB013","ALKALINITY, TOTAL (AS CaCO3)",2017-06-20,"ALK","T",7.2,"mg/l",1,"mg/l",2,"","A",""
"17UHB013","Calcium",2017-06-20,"7440-70-2","T",2860,"ug/l",71.1,"ug/l",1000,"","A",""
"17UHB013","Carbon, Dissolved Organic (DOC)",2017-06-20,"DOC","D",9.1,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB013","CHLORIDE (AS CL)",2017-06-20,"16887-00-6","T",NA,"mg/l",0.2,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17UHB013","Chlorophyll A",2017-06-20,"479-61-8","T",6.27,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17UHB013","Color, True",2017-06-20,"COLOR","T",70,"color unit",NA,"color unit",1,"","A",""
"17UHB013","Iron",2017-06-20,"7439-89-6","T",75.4,"ug/l",55.4,"ug/l",100,"J","J","estimated value due to lab error"
"17UHB013","Magnesium",2017-06-20,"7439-95-4","T",611,"ug/l",110,"ug/l",1000,"J","J","estimated value due to lab error"
"17UHB013","Manganese",2017-06-20,"7439-96-5","T",9,"ug/l",2.3,"ug/l",10,"J","R","estimated value due to lab error ; Precision error"
"17UHB013","Nitrate+Nitrite as Nitrogen",2017-06-20,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17UHB013","Nitrogen, ammonia (As N)",2017-06-20,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17UHB013","NITROGEN, KJELDAHL, TOTAL",2017-06-20,"KN","T",0.35,"mg/l",0.08,"mg/l",0.1,"","A",""
"17UHB013","pH of Color Analysis",2017-06-20,"PHCOLOR","T",6.23,"pH units",NA,"pH units",NA,"","A",""
"17UHB013","PHOSPHORUS, DISSOLVED (AS P)",2017-06-20,"7723-14-0","D",0.0043,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB013","PHOSPHORUS, TOTAL (AS P)",2017-06-20,"7723-14-0","T",0.0129,"mg/l",0.002,"mg/l",0.003,"","A",""
"17UHB013","Potassium",2017-06-20,"9/7/7440","T",NA,"ug/l",263,"ug/l",2000,"U","U","Analyte was analyzed for but not detected"
"17UHB013","Sodium",2017-06-20,"7440-23-5","T",833,"ug/l",162,"ug/l",1000,"J","J","estimated value due to lab error"
"17UHB013","SULFATE (AS SO4)",2017-06-20,"14808-79-8","T",2.1,"mg/l",0.2,"mg/l",2,"","A",""
"17UHB013","UV 254",2017-06-20,"UV254","T",0.319,"1/cm",NA,"1/cm",NA,"","A",""
"17UHB017","ALKALINITY, TOTAL (AS CaCO3)",2017-06-20,"ALK","T",3.2,"mg/l",1,"mg/l",2,"","A",""
"17UHB017","Calcium",2017-06-20,"7440-70-2","T",1700,"ug/l",71.1,"ug/l",1000,"","A",""
"17UHB017","Carbon, Dissolved Organic (DOC)",2017-06-20,"DOC","D",10.5,"mg/l",0.05,"mg/l",1,"","A",""
"17UHB017","CHLORIDE (AS CL)",2017-06-20,"16887-00-6","T",NA,"mg/l",0.2,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17UHB017","Chlorophyll A",2017-06-20,"479-61-8","T",5.77,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17UHB017","Color, True",2017-06-20,"COLOR","T",60,"color unit",NA,"color unit",1,"","A",""
