"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Calcium",2018-10-01 13:30:00,"7440-70-2","T",26900,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Carbon, Dissolved Organic (DOC)",2018-10-01 13:30:00,"DOC","D",4.9,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","CHLORIDE (AS CL)",2018-10-01 13:30:00,"16887-00-6","T",83.8,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Copper",2018-10-01 13:30:00,"7440-50-8","T",3,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Copper",2018-10-01 13:30:00,"7440-50-8","D",2.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Fluoride, undistilled",2018-10-01 13:30:00,"16984-48-8","T",0.1,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","HARDNESS (AS CACO3)",2018-10-01 13:30:00,"HARD","T",95.9,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Iron",2018-10-01 13:30:00,"7439-89-6","T",243,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Lead",2018-10-01 13:30:00,"7439-92-1","D",0.082,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Lead",2018-10-01 13:30:00,"7439-92-1","T",0.22,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Magnesium",2018-10-01 13:30:00,"7439-95-4","T",6960,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Manganese",2018-10-01 13:30:00,"7439-96-5","T",35.8,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Nickel",2018-10-01 13:30:00,"7440-02-0","D",0.97,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Nitrate+Nitrite as Nitrogen",2018-10-01 13:30:00,"NO3NO2N","T",2.33,"mg/l",0.004,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Nitrogen",2018-10-01 13:30:00,"KN","T",2.82,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Nitrogen, ammonia (As N)",2018-10-01 13:30:00,"7664-41-7","T",0.0147,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","NITROGEN, KJELDAHL, TOTAL",2018-10-01 13:30:00,"KN","T",0.49,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","NITROGEN, NITRATE (AS N)",2018-10-01 13:30:00,"14797-55-8","T",2.33,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","NITROGEN, NITRITE",2018-10-01 13:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Orthophosphate as Phosphorus, Dissolved",2018-10-01 13:30:00,"PDORTHO","D",0.211,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","PHOSPHORUS, TOTAL (AS P)",2018-10-01 13:30:00,"7723-14-0","T",0.22,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Potassium",2018-10-01 13:30:00,"7440-09-7","T",2130,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Silver",2018-10-01 13:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Sodium",2018-10-01 13:30:00,"7440-23-5","T",52000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","SULFATE (AS SO4)",2018-10-01 13:30:00,"14808-79-8","T",13.1,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-01 13:30:00,"TDS","T",261,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","TURBIDITY",2018-10-01 13:30:00,"TURB","T",0.91,"ntu",0.06,"ntu",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Zinc",2018-10-01 13:30:00,"7440-66-6","D",3.5,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-11.8","5-RAMA-11.8-10012018-WS","Zinc",2018-10-01 13:30:00,"7440-66-6","T",4.1,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 13:00:00,"ALK","T",129,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Aluminum",2018-09-05 13:00:00,"7429-90-5","D",4,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Arsenic",2018-09-05 13:00:00,"7440-38-2","T",1.3,"ug/l",0.39,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Cadmium",2018-09-05 13:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Calcium",2018-09-05 13:00:00,"7440-70-2","T",59000,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Carbon, Dissolved Organic (DOC)",2018-09-05 13:00:00,"DOC","D",5.7,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","CHLORIDE (AS CL)",2018-09-05 13:00:00,"16887-00-6","T",251,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Copper",2018-09-05 13:00:00,"7440-50-8","T",10.1,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Copper",2018-09-05 13:00:00,"7440-50-8","D",9.2,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Fluoride, undistilled",2018-09-05 13:00:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","HARDNESS (AS CACO3)",2018-09-05 13:00:00,"HARD","T",212,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Iron",2018-09-05 13:00:00,"7439-89-6","T",195,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Lead",2018-09-05 13:00:00,"7439-92-1","T",0.26,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Lead",2018-09-05 13:00:00,"7439-92-1","D",0.19,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Magnesium",2018-09-05 13:00:00,"7439-95-4","T",15800,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Manganese",2018-09-05 13:00:00,"7439-96-5","T",61.5,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Nickel",2018-09-05 13:00:00,"7440-02-0","D",2.1,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Nitrate+Nitrite as Nitrogen",2018-09-05 13:00:00,"NO3NO2N","T",8.33,"mg/l",0.007,"mg/l",0.02,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Nitrogen",2018-09-05 13:00:00,"KN","T",9.08,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Nitrogen, ammonia (As N)",2018-09-05 13:00:00,"7664-41-7","T",0.0409,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-05 13:00:00,"KN","T",0.75,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","NITROGEN, NITRATE (AS N)",2018-09-05 13:00:00,"14797-55-8","T",8.29,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","NITROGEN, NITRITE",2018-09-05 13:00:00,"14797-65-0","T",0.045,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Orthophosphate as Phosphorus, Dissolved",2018-09-05 13:00:00,"PDORTHO","D",1.27,"mg/l",0.007,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-05 13:00:00,"7723-14-0","T",1.41,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Potassium",2018-09-05 13:00:00,"7440-09-7","T",8430,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Silver",2018-09-05 13:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Sodium",2018-09-05 13:00:00,"7440-23-5","T",144000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","SULFATE (AS SO4)",2018-09-05 13:00:00,"14808-79-8","T",28.3,"mg/l",0.4,"mg/l",4,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-05 13:00:00,"TDS","T",646,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","TURBIDITY",2018-09-05 13:00:00,"TURB","T",0.97,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Zinc",2018-09-05 13:00:00,"7440-66-6","D",26.2,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-09052018-W","Zinc",2018-09-05 13:00:00,"7440-66-6","T",27.7,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-10-01 14:45:00,"ALK","T",111,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Aluminum",2018-10-01 14:45:00,"7429-90-5","D",8.4,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Arsenic",2018-10-01 14:45:00,"7440-38-2","T",0.86,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Cadmium",2018-10-01 14:45:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Calcium",2018-10-01 14:45:00,"7440-70-2","T",43500,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Carbon, Dissolved Organic (DOC)",2018-10-01 14:45:00,"DOC","D",5.1,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","CHLORIDE (AS CL)",2018-10-01 14:45:00,"16887-00-6","T",132,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Copper",2018-10-01 14:45:00,"7440-50-8","D",4.5,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Copper",2018-10-01 14:45:00,"7440-50-8","T",4.9,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Fluoride, undistilled",2018-10-01 14:45:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","HARDNESS (AS CACO3)",2018-10-01 14:45:00,"HARD","T",153,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Iron",2018-10-01 14:45:00,"7439-89-6","T",220,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Lead",2018-10-01 14:45:00,"7439-92-1","D",NA,"ug/l",0.067,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Lead",2018-10-01 14:45:00,"7439-92-1","T",0.2,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Magnesium",2018-10-01 14:45:00,"7439-95-4","T",10800,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Manganese",2018-10-01 14:45:00,"7439-96-5","T",74.6,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Nickel",2018-10-01 14:45:00,"7440-02-0","D",1.5,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Nitrate+Nitrite as Nitrogen",2018-10-01 14:45:00,"NO3NO2N","T",4.07,"mg/l",0.004,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Nitrogen",2018-10-01 14:45:00,"KN","T",4.81,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Nitrogen, ammonia (As N)",2018-10-01 14:45:00,"7664-41-7","T",0.0321,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","NITROGEN, KJELDAHL, TOTAL",2018-10-01 14:45:00,"KN","T",0.74,"mg/l",0.08,"mg/l",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","NITROGEN, NITRATE (AS N)",2018-10-01 14:45:00,"14797-55-8","T",4.05,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","NITROGEN, NITRITE",2018-10-01 14:45:00,"14797-65-0","T",0.016,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Orthophosphate as Phosphorus, Dissolved",2018-10-01 14:45:00,"PDORTHO","D",0.36,"mg/l",0.0014,"mg/l",0.005,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","PHOSPHORUS, TOTAL (AS P)",2018-10-01 14:45:00,"7723-14-0","T",0.371,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Potassium",2018-10-01 14:45:00,"7440-09-7","T",3570,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Silver",2018-10-01 14:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Sodium",2018-10-01 14:45:00,"7440-23-5","T",83700,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","SULFATE (AS SO4)",2018-10-01 14:45:00,"14808-79-8","T",19.2,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-01 14:45:00,"TDS","T",406,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","TURBIDITY",2018-10-01 14:45:00,"TURB","T",1.39,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Zinc",2018-10-01 14:45:00,"7440-66-6","T",7.5,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-13.3","5-RAMA-13.3-10012018-WS","Zinc",2018-10-01 14:45:00,"7440-66-6","D",6.2,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 14:00:00,"ALK","T",117,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Aluminum",2018-09-05 14:00:00,"7429-90-5","D",5.8,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Arsenic",2018-09-05 14:00:00,"7440-38-2","T",1.1,"ug/l",0.39,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Cadmium",2018-09-05 14:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Calcium",2018-09-05 14:00:00,"7440-70-2","T",61100,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Carbon, Dissolved Organic (DOC)",2018-09-05 14:00:00,"DOC","D",6.7,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","CHLORIDE (AS CL)",2018-09-05 14:00:00,"16887-00-6","T",289,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Copper",2018-09-05 14:00:00,"7440-50-8","D",13,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Copper",2018-09-05 14:00:00,"7440-50-8","T",13.4,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Fluoride, undistilled",2018-09-05 14:00:00,"16984-48-8","T",0.11,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","HARDNESS (AS CACO3)",2018-09-05 14:00:00,"HARD","T",217,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Iron",2018-09-05 14:00:00,"7439-89-6","T",124,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Lead",2018-09-05 14:00:00,"7439-92-1","T",0.23,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Lead",2018-09-05 14:00:00,"7439-92-1","D",0.21,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Magnesium",2018-09-05 14:00:00,"7439-95-4","T",15600,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Manganese",2018-09-05 14:00:00,"7439-96-5","T",58.5,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Nickel",2018-09-05 14:00:00,"7440-02-0","D",2.7,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Nitrate+Nitrite as Nitrogen",2018-09-05 14:00:00,"NO3NO2N","T",11.6,"mg/l",0.007,"mg/l",0.02,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Nitrogen",2018-09-05 14:00:00,"KN","T",12.6,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Nitrogen, ammonia (As N)",2018-09-05 14:00:00,"7664-41-7","T",0.088,"mg/l",8e-04,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-05 14:00:00,"KN","T",1.01,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","NITROGEN, NITRATE (AS N)",2018-09-05 14:00:00,"14797-55-8","T",11.6,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","NITROGEN, NITRITE",2018-09-05 14:00:00,"14797-65-0","T",0.031,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Orthophosphate as Phosphorus, Dissolved",2018-09-05 14:00:00,"PDORTHO","D",1.78,"mg/l",0.007,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-05 14:00:00,"7723-14-0","T",1.87,"mg/l",0.2,"mg/l",0.5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Potassium",2018-09-05 14:00:00,"7440-09-7","T",11000,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Silver",2018-09-05 14:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Sodium",2018-09-05 14:00:00,"7440-23-5","T",170000,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","SULFATE (AS SO4)",2018-09-05 14:00:00,"14808-79-8","T",31.9,"mg/l",0.4,"mg/l",4,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-05 14:00:00,"TDS","T",742,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","TURBIDITY",2018-09-05 14:00:00,"TURB","T",1.2,"ntu",0.06,"ntu",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Zinc",2018-09-05 14:00:00,"7440-66-6","D",32.2,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-09052018-W","Zinc",2018-09-05 14:00:00,"7440-66-6","T",32.7,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-10012018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-10-01 15:30:00,"ALK","T",109,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-10012018-WS","Aluminum",2018-10-01 15:30:00,"7429-90-5","D",8,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-16.1","5-RAMA-16.1-10012018-WS","Arsenic",2018-10-01 15:30:00,"7440-38-2","T",0.76,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
