"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"18LIS021","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24,"ALK","T",91.6,"mg/l",1,"mg/l",2,"","A",""
"18LIS021","Chlorophyll A",2018-07-24,"479-61-8","T",235,"ug/l",NA,"ug/l",5.3,"","A",""
"18LIS021","Color, True",2018-07-24,"COLOR","T",170,"color unit",NA,"color unit",10,"","A",""
"18LIS021","Nitrate+Nitrite as Nitrogen",2018-07-24,"NO3NO2N","T",0.303,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LIS021","Nitrogen, ammonia (As N)",2018-07-24,"7664-41-7","T",0.0066,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS021","NITROGEN, KJELDAHL, TOTAL",2018-07-24,"KN","T",1.79,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS021","pH of Color Analysis",2018-07-24,"PHCOLOR","T",7.81,"pH units",NA,"pH units",NA,"","A",""
"18LIS021","PHOSPHORUS, DISSOLVED (AS P)",2018-07-24,"7723-14-0","D",0.0079,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS021","PHOSPHORUS, TOTAL (AS P)",2018-07-24,"7723-14-0","T",0.062,"mg/l",0.004,"mg/l",0.01,"","R","Precision error"
"18LIS021","TOTAL ORGANIC CARBON",2018-07-24,"TOC","T",5.4,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS023","ALKALINITY, TOTAL (AS CaCO3)",2018-08-01,"ALK","T",116,"mg/l",1,"mg/l",2,"","A",""
"18LIS023","Chlorophyll A",2018-08-01,"479-61-8","T",175,"ug/l",NA,"ug/l",5.3,"","A",""
"18LIS023","Color, True",2018-08-01,"COLOR","T",95,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LIS023","Nitrate+Nitrite as Nitrogen",2018-08-01,"NO3NO2N","T",0.0065,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error ; Precision error"
"18LIS023","Nitrogen, ammonia (As N)",2018-08-01,"7664-41-7","T",0.0318,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS023","NITROGEN, KJELDAHL, TOTAL",2018-08-01,"KN","T",4.56,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS023","pH of Color Analysis",2018-08-01,"PHCOLOR","T",8.01,"pH units",NA,"pH units",NA,"","A",""
"18LIS023","PHOSPHORUS, DISSOLVED (AS P)",2018-08-01,"7723-14-0","D",0.0298,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS023","PHOSPHORUS, TOTAL (AS P)",2018-08-01,"7723-14-0","T",0.473,"mg/l",0.02,"mg/l",0.05,"","A",""
"18LIS023","TOTAL ORGANIC CARBON",2018-08-01,"TOC","T",16.3,"mg/l",0.05,"mg/l",1,"","A",""
"18LIS025","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24,"ALK","T",60.4,"mg/l",1,"mg/l",2,"","A",""
"18LIS025","Chlorophyll A",2018-07-24,"479-61-8","T",197,"ug/l",NA,"ug/l",5.3,"","A",""
"18LIS025","Color, True",2018-07-24,"COLOR","T",160,"color unit",NA,"color unit",10,"","A",""
"18LIS025","Nitrate+Nitrite as Nitrogen",2018-07-24,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LIS025","Nitrogen, ammonia (As N)",2018-07-24,"7664-41-7","T",0.0102,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS025","NITROGEN, KJELDAHL, TOTAL",2018-07-24,"KN","T",2.28,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS025","pH of Color Analysis",2018-07-24,"PHCOLOR","T",9.17,"pH units",NA,"pH units",NA,"","A",""
"18LIS025","PHOSPHORUS, DISSOLVED (AS P)",2018-07-24,"7723-14-0","D",0.0161,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS025","PHOSPHORUS, TOTAL (AS P)",2018-07-24,"7723-14-0","T",0.106,"mg/l",0.004,"mg/l",0.01,"","R","Precision error"
"18LIS025","TOTAL ORGANIC CARBON",2018-07-24,"TOC","T",11.5,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS027","PHOSPHORUS, DISSOLVED (AS P)",2018-08-08,"7723-14-0","D",0.0084,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS033","ALKALINITY, TOTAL (AS CaCO3)",2018-07-26,"ALK","T",54,"mg/l",1,"mg/l",2,"","A",""
"18LIS033","Chlorophyll A",2018-07-26,"479-61-8","T",35.7,"ug/l",NA,"ug/l",1.1,"","A",""
"18LIS033","Color, True",2018-07-26,"COLOR","T",190,"color unit",NA,"color unit",10,"","A",""
"18LIS033","Nitrate+Nitrite as Nitrogen",2018-07-26,"NO3NO2N","T",0.0028,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LIS033","Nitrogen, ammonia (As N)",2018-07-26,"7664-41-7","T",0.0131,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS033","NITROGEN, KJELDAHL, TOTAL",2018-07-26,"KN","T",5.36,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS033","pH of Color Analysis",2018-07-26,"PHCOLOR","T",9.75,"pH units",NA,"pH units",NA,"","A",""
"18LIS033","PHOSPHORUS, DISSOLVED (AS P)",2018-07-26,"7723-14-0","D",0.0713,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS033","PHOSPHORUS, TOTAL (AS P)",2018-07-26,"7723-14-0","T",0.262,"mg/l",0.02,"mg/l",0.05,"","R","Precision error"
"18LIS033","TOTAL ORGANIC CARBON",2018-07-26,"TOC","T",13.5,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS035","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24,"ALK","T",119,"mg/l",1,"mg/l",2,"","A",""
"18LIS035","Chlorophyll A",2018-07-24,"479-61-8","T",40,"ug/l",NA,"ug/l",1.6,"","A",""
"18LIS035","Color, True",2018-07-24,"COLOR","T",28,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS035","Nitrate+Nitrite as Nitrogen",2018-07-24,"NO3NO2N","T",0.736,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LIS035","Nitrogen, ammonia (As N)",2018-07-24,"7664-41-7","T",0.088,"mg/l",0.008,"mg/l",0.05,"","R","Precision error"
"18LIS035","NITROGEN, KJELDAHL, TOTAL",2018-07-24,"KN","T",1.29,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS035","pH of Color Analysis",2018-07-24,"PHCOLOR","T",7.75,"pH units",NA,"pH units",NA,"","A",""
"18LIS035","PHOSPHORUS, DISSOLVED (AS P)",2018-07-24,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LIS035","PHOSPHORUS, TOTAL (AS P)",2018-07-24,"7723-14-0","T",0.0271,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18LIS035","TOTAL ORGANIC CARBON",2018-07-24,"TOC","T",3.1,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LIS037","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25,"ALK","T",29.6,"mg/l",1,"mg/l",2,"","A",""
"18LIS037","Chlorophyll A",2018-07-25,"479-61-8","T",6.99,"ug/l",NA,"ug/l",0.8,"","A",""
"18LIS037","Color, True",2018-07-25,"COLOR","T",33,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS037","Nitrate+Nitrite as Nitrogen",2018-07-25,"NO3NO2N","T",0.002,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error"
"18LIS037","Nitrogen, ammonia (As N)",2018-07-25,"7664-41-7","T",0.0108,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS037","NITROGEN, KJELDAHL, TOTAL",2018-07-25,"KN","T",0.68,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS037","pH of Color Analysis",2018-07-25,"PHCOLOR","T",7.61,"pH units",NA,"pH units",NA,"","A",""
"18LIS037","PHOSPHORUS, DISSOLVED (AS P)",2018-07-25,"7723-14-0","D",0.0091,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS037","PHOSPHORUS, TOTAL (AS P)",2018-07-25,"7723-14-0","T",0.0198,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18LIS037","TOTAL ORGANIC CARBON",2018-07-25,"TOC","T",6.4,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS038","Color, True",2018-07-25,"COLOR","T",43,"color unit",NA,"color unit",1,"","T",""
"18LIS038","Nitrate+Nitrite as Nitrogen",2018-07-25,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LIS038","Nitrogen, ammonia (As N)",2018-07-25,"7664-41-7","T",0.0079,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS038","NITROGEN, KJELDAHL, TOTAL",2018-07-25,"KN","T",0.56,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS038","pH of Color Analysis",2018-07-25,"PHCOLOR","T",7.59,"pH units",NA,"pH units",NA,"","A",""
"18LIS038","PHOSPHORUS, DISSOLVED (AS P)",2018-07-25,"7723-14-0","D",0.0076,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS038","PHOSPHORUS, TOTAL (AS P)",2018-07-25,"7723-14-0","T",0.026,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18LIS038","TOTAL ORGANIC CARBON",2018-07-25,"TOC","T",6.2,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS039","ALKALINITY, TOTAL (AS CaCO3)",2018-08-07,"ALK","T",9.2,"mg/l",1,"mg/l",2,"","A",""
"18LIS039","Chlorophyll A",2018-08-07,"479-61-8","T",5.53,"ug/l",NA,"ug/l",0.64,"","A",""
"18LIS039","Color, True",2018-08-07,"COLOR","T",210,"color unit",NA,"color unit",10,"","A",""
"18LIS039","Nitrate+Nitrite as Nitrogen",2018-08-07,"NO3NO2N","T",0.0216,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error ; Precision error"
"18LIS039","Nitrogen, ammonia (As N)",2018-08-07,"7664-41-7","T",0.0457,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS039","NITROGEN, KJELDAHL, TOTAL",2018-08-07,"KN","T",1.21,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS039","pH of Color Analysis",2018-08-07,"PHCOLOR","T",6.74,"pH units",NA,"pH units",NA,"","A",""
"18LIS039","PHOSPHORUS, DISSOLVED (AS P)",2018-08-07,"7723-14-0","D",0.0163,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS039","PHOSPHORUS, TOTAL (AS P)",2018-08-07,"7723-14-0","T",0.0811,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS039","TOTAL ORGANIC CARBON",2018-08-07,"TOC","T",9.7,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS041","ALKALINITY, TOTAL (AS CaCO3)",2018-08-01,"ALK","T",105,"mg/l",1,"mg/l",2,"","A",""
"18LIS041","Chlorophyll A",2018-08-01,"479-61-8","T",16.3,"ug/l",NA,"ug/l",0.64,"","A",""
"18LIS041","Color, True",2018-08-01,"COLOR","T",42,"color unit",NA,"color unit",1,"","T",""
"18LIS041","Nitrate+Nitrite as Nitrogen",2018-08-01,"NO3NO2N","T",0.504,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LIS041","Nitrogen, ammonia (As N)",2018-08-01,"7664-41-7","T",0.0528,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS041","NITROGEN, KJELDAHL, TOTAL",2018-08-01,"KN","T",0.83,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS041","pH of Color Analysis",2018-08-01,"PHCOLOR","T",7.98,"pH units",NA,"pH units",NA,"","A",""
"18LIS041","PHOSPHORUS, DISSOLVED (AS P)",2018-08-01,"7723-14-0","D",0.0223,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS041","PHOSPHORUS, TOTAL (AS P)",2018-08-01,"7723-14-0","T",0.0874,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS041","TOTAL ORGANIC CARBON",2018-08-01,"TOC","T",5.3,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS045","ALKALINITY, TOTAL (AS CaCO3)",2018-08-08,"ALK","T",32.8,"mg/l",1,"mg/l",2,"","A",""
"18LIS045","Chlorophyll A",2018-08-08,"479-61-8","T",24.3,"ug/l",NA,"ug/l",1.6,"","A",""
"18LIS045","Color, True",2018-08-08,"COLOR","T",36,"color unit",NA,"color unit",1,"","T",""
"18LIS045","Nitrate+Nitrite as Nitrogen",2018-08-08,"NO3NO2N","T",0.39,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LIS045","Nitrogen, ammonia (As N)",2018-08-08,"7664-41-7","T",0.0107,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS045","NITROGEN, KJELDAHL, TOTAL",2018-08-08,"KN","T",0.53,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LIS045","pH of Color Analysis",2018-08-08,"PHCOLOR","T",7.93,"pH units",NA,"pH units",NA,"","A",""
"18LIS045","PHOSPHORUS, DISSOLVED (AS P)",2018-08-08,"7723-14-0","D",0.0099,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS045","PHOSPHORUS, TOTAL (AS P)",2018-08-08,"7723-14-0","T",0.0386,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS045","TOTAL ORGANIC CARBON",2018-08-08,"TOC","T",3.4,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LIS047","ALKALINITY, TOTAL (AS CaCO3)",2018-07-31,"ALK","T",73.6,"mg/l",1,"mg/l",2,"","A",""
"18LIS047","Chlorophyll A",2018-07-31,"479-61-8","T",89.7,"ug/l",NA,"ug/l",3.2,"","A",""
"18LIS047","Color, True",2018-07-31,"COLOR","T",42,"color unit",NA,"color unit",1,"","T",""
"18LIS047","Nitrate+Nitrite as Nitrogen",2018-07-31,"NO3NO2N","T",0.0664,"mg/l",7e-04,"mg/l",0.002,"","J","estimated value due to Equipment Blank error"
"18LIS047","Nitrogen, ammonia (As N)",2018-07-31,"7664-41-7","T",0.031,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS047","NITROGEN, KJELDAHL, TOTAL",2018-07-31,"KN","T",1.51,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS047","pH of Color Analysis",2018-07-31,"PHCOLOR","T",8.2,"pH units",NA,"pH units",NA,"","A",""
"18LIS047","PHOSPHORUS, DISSOLVED (AS P)",2018-07-31,"7723-14-0","D",0.0116,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS047","PHOSPHORUS, TOTAL (AS P)",2018-07-31,"7723-14-0","T",0.0734,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18LIS047","SULFATE (AS SO4)",2018-07-31,"14808-79-8","T",9,"mg/l",0.2,"mg/l",2,"","A",""
"18LIS047","TOTAL ORGANIC CARBON",2018-07-31,"TOC","T",7.2,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS047","UV 254",2018-07-31,"UV254","T",0.189,"1/cm",NA,"1/cm",NA,"","A",""
"18LIS053","ALKALINITY, TOTAL (AS CaCO3)",2018-07-26,"ALK","T",39.2,"mg/l",1,"mg/l",2,"","A",""
"18LIS053","ALKALINITY, TOTAL (AS CaCO3)",2018-07-31,"ALK","T",78,"mg/l",1,"mg/l",2,"","A",""
"18LIS053","Chlorophyll A",2018-07-26,"479-61-8","T",125,"ug/l",NA,"ug/l",3.2,"","A",""
"18LIS053","Chlorophyll A",2018-07-31,"479-61-8","T",27,"ug/l",NA,"ug/l",3.2,"","A",""
"18LIS053","Color, True",2018-07-26,"COLOR","T",80,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LIS053","Color, True",2018-07-31,"COLOR","T",180,"color unit",NA,"color unit",10,"","A",""
"18LIS053","Nitrate+Nitrite as Nitrogen",2018-07-26,"NO3NO2N","T",0.083,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LIS053","Nitrate+Nitrite as Nitrogen",2018-07-31,"NO3NO2N","T",0.0628,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LIS053","Nitrogen, ammonia (As N)",2018-07-26,"7664-41-7","T",0.436,"mg/l",0.008,"mg/l",0.05,"","R","Precision error"
"18LIS053","Nitrogen, ammonia (As N)",2018-07-31,"7664-41-7","T",0.0255,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS053","NITROGEN, KJELDAHL, TOTAL",2018-07-26,"KN","T",1.65,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS053","NITROGEN, KJELDAHL, TOTAL",2018-07-31,"KN","T",1.26,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS053","pH of Color Analysis",2018-07-26,"PHCOLOR","T",7.59,"pH units",NA,"pH units",NA,"","A",""
"18LIS053","pH of Color Analysis",2018-07-31,"PHCOLOR","T",8.04,"pH units",NA,"pH units",NA,"","A",""
"18LIS053","PHOSPHORUS, DISSOLVED (AS P)",2018-07-26,"7723-14-0","D",0.49,"mg/l",0.04,"mg/l",0.1,"","A",""
"18LIS053","PHOSPHORUS, DISSOLVED (AS P)",2018-07-31,"7723-14-0","D",0.0144,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS053","PHOSPHORUS, TOTAL (AS P)",2018-07-26,"7723-14-0","T",0.74,"mg/l",0.04,"mg/l",0.1,"","R","Precision error"
"18LIS053","PHOSPHORUS, TOTAL (AS P)",2018-07-31,"7723-14-0","T",0.0783,"mg/l",0.002,"mg/l",0.005,"","R","Precision error"
"18LIS053","TOTAL ORGANIC CARBON",2018-07-26,"TOC","T",6.2,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS053","TOTAL ORGANIC CARBON",2018-07-31,"TOC","T",7.2,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS055","ALKALINITY, TOTAL (AS CaCO3)",2018-07-26,"ALK","T",38.4,"mg/l",1,"mg/l",2,"","A",""
"18LIS055","Chlorophyll A",2018-07-26,"479-61-8","T",8.38,"ug/l",NA,"ug/l",0.64,"","A",""
"18LIS055","Color, True",2018-07-26,"COLOR","T",85,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LIS055","Nitrate+Nitrite as Nitrogen",2018-07-26,"NO3NO2N","T",0.282,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LIS055","Nitrogen, ammonia (As N)",2018-07-26,"7664-41-7","T",0.17,"mg/l",0.008,"mg/l",0.05,"","R","Precision error"
"18LIS055","NITROGEN, KJELDAHL, TOTAL",2018-07-26,"KN","T",0.86,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS055","pH of Color Analysis",2018-07-26,"PHCOLOR","T",7.35,"pH units",NA,"pH units",NA,"","A",""
"18LIS055","PHOSPHORUS, DISSOLVED (AS P)",2018-07-26,"7723-14-0","D",0.197,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LIS055","PHOSPHORUS, TOTAL (AS P)",2018-07-26,"7723-14-0","T",0.239,"mg/l",0.02,"mg/l",0.05,"","R","Precision error"
"18LIS055","TOTAL ORGANIC CARBON",2018-07-26,"TOC","T",7.4,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS057","ALKALINITY, TOTAL (AS CaCO3)",2018-07-26,"ALK","T",17.2,"mg/l",1,"mg/l",2,"","A",""
"18LIS057","Chlorophyll A",2018-07-26,"479-61-8","T",134,"ug/l",NA,"ug/l",3.2,"","A",""
"18LIS057","Color, True",2018-07-26,"COLOR","T",33,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS057","Nitrate+Nitrite as Nitrogen",2018-07-26,"NO3NO2N","T",0.011,"mg/l",7e-04,"mg/l",0.002,"","J","estimated value due to Equipment Blank error"
"18LIS057","Nitrogen, ammonia (As N)",2018-07-26,"7664-41-7","T",NA,"mg/l",0.008,"mg/l",0.05,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18LIS057","NITROGEN, KJELDAHL, TOTAL",2018-07-26,"KN","T",1.16,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS057","pH of Color Analysis",2018-07-26,"PHCOLOR","T",7.57,"pH units",NA,"pH units",NA,"","A",""
"18LIS057","PHOSPHORUS, DISSOLVED (AS P)",2018-07-26,"7723-14-0","D",0.36,"mg/l",0.04,"mg/l",0.1,"","A",""
"18LIS057","PHOSPHORUS, TOTAL (AS P)",2018-07-26,"7723-14-0","T",0.48,"mg/l",0.04,"mg/l",0.1,"","R","Precision error"
"18LIS057","TOTAL ORGANIC CARBON",2018-07-26,"TOC","T",5.1,"mg/l",0.05,"mg/l",1,"","T",""
"18LIS059","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25,"ALK","T",56.4,"mg/l",1,"mg/l",2,"","A",""
"18LIS059","Chlorophyll A",2018-07-25,"479-61-8","T",80.6,"ug/l",NA,"ug/l",5.3,"","A",""
"18LIS059","Color, True",2018-07-25,"COLOR","T",210,"color unit",NA,"color unit",10,"","A",""
"18LIS059","Nitrate+Nitrite as Nitrogen",2018-07-25,"NO3NO2N","T",0.0095,"mg/l",7e-04,"mg/l",0.002,"","T",""
"18LIS059","Nitrogen, ammonia (As N)",2018-07-25,"7664-41-7","T",0.0154,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"18LIS059","NITROGEN, KJELDAHL, TOTAL",2018-07-25,"KN","T",1.53,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS059","pH of Color Analysis",2018-07-25,"PHCOLOR","T",7.58,"pH units",NA,"pH units",NA,"","A",""
"18LIS059","PHOSPHORUS, DISSOLVED (AS P)",2018-07-25,"7723-14-0","D",0.0778,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS059","PHOSPHORUS, TOTAL (AS P)",2018-07-25,"7723-14-0","T",0.172,"mg/l",0.01,"mg/l",0.025,"","R","Precision error"
"18LIS059","TOTAL ORGANIC CARBON",2018-07-25,"TOC","T",8.2,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS061","ALKALINITY, TOTAL (AS CaCO3)",2018-08-08,"ALK","T",15.6,"mg/l",1,"mg/l",2,"","A",""
"18LIS061","Chlorophyll A",2018-08-08,"479-61-8","T",71.8,"ug/l",NA,"ug/l",3.2,"","A",""
"18LIS061","Color, True",2018-08-08,"COLOR","T",31,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS061","Nitrate+Nitrite as Nitrogen",2018-08-08,"NO3NO2N","T",1.07,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LIS061","Nitrogen, ammonia (As N)",2018-08-08,"7664-41-7","T",0.0256,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS061","NITROGEN, KJELDAHL, TOTAL",2018-08-08,"KN","T",1.11,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS061","pH of Color Analysis",2018-08-08,"PHCOLOR","T",7.16,"pH units",NA,"pH units",NA,"","A",""
"18LIS061","PHOSPHORUS, DISSOLVED (AS P)",2018-08-08,"7723-14-0","D",0.007,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS061","PHOSPHORUS, TOTAL (AS P)",2018-08-08,"7723-14-0","T",0.0452,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS061","TOTAL ORGANIC CARBON",2018-08-08,"TOC","T",3,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LIS063","ALKALINITY, TOTAL (AS CaCO3)",2018-08-06,"ALK","T",25.6,"mg/l",1,"mg/l",2,"","A",""
"18LIS063","Chlorophyll A",2018-08-06,"479-61-8","T",21.2,"ug/l",NA,"ug/l",0.8,"","A",""
"18LIS063","Color, True",2018-08-06,"COLOR","T",22,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS063","Nitrate+Nitrite as Nitrogen",2018-08-06,"NO3NO2N","T",2.5,"mg/l",0.0013,"mg/l",0.004,"","R","Precision error"
"18LIS063","Nitrogen, ammonia (As N)",2018-08-06,"7664-41-7","T",0.0109,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS063","NITROGEN, KJELDAHL, TOTAL",2018-08-06,"KN","T",0.5,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS063","pH of Color Analysis",2018-08-06,"PHCOLOR","T",7.53,"pH units",NA,"pH units",NA,"","A",""
"18LIS063","PHOSPHORUS, DISSOLVED (AS P)",2018-08-06,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LIS063","PHOSPHORUS, TOTAL (AS P)",2018-08-06,"7723-14-0","T",0.0154,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS063","TOTAL ORGANIC CARBON",2018-08-06,"TOC","T",2.9,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LIS064","ALKALINITY, TOTAL (AS CaCO3)",2018-08-07,"ALK","T",13.2,"mg/l",1,"mg/l",2,"","A",""
"18LIS064","Chlorophyll A",2018-08-07,"479-61-8","T",20.5,"ug/l",NA,"ug/l",1.6,"","A",""
"18LIS064","Color, True",2018-08-07,"COLOR","T",160,"color unit",NA,"color unit",10,"","A",""
"18LIS064","Nitrate+Nitrite as Nitrogen",2018-08-07,"NO3NO2N","T",0.0063,"mg/l",7e-04,"mg/l",0.002,"","R","Equipment Blank error ; Precision error"
"18LIS064","Nitrogen, ammonia (As N)",2018-08-07,"7664-41-7","T",0.0057,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS064","NITROGEN, KJELDAHL, TOTAL",2018-08-07,"KN","T",0.72,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS064","pH of Color Analysis",2018-08-07,"PHCOLOR","T",7.09,"pH units",NA,"pH units",NA,"","A",""
"18LIS064","PHOSPHORUS, DISSOLVED (AS P)",2018-08-07,"7723-14-0","D",0.0311,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS064","PHOSPHORUS, TOTAL (AS P)",2018-08-07,"7723-14-0","T",0.0649,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LIS064","TOTAL ORGANIC CARBON",2018-08-07,"TOC","T",8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LIS065","ALKALINITY, TOTAL (AS CaCO3)",2018-08-07,"ALK","T",4,"mg/l",1,"mg/l",2,"","A",""
"18LIS065","Chlorophyll A",2018-08-07,"479-61-8","T",9.06,"ug/l",NA,"ug/l",0.8,"","A",""
"18LIS065","Color, True",2018-08-07,"COLOR","T",31,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LIS065","Nitrate+Nitrite as Nitrogen",2018-08-07,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18LIS065","Nitrogen, ammonia (As N)",2018-08-07,"7664-41-7","T",0.017,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LIS065","NITROGEN, KJELDAHL, TOTAL",2018-08-07,"KN","T",0.7,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LIS065","pH of Color Analysis",2018-08-07,"PHCOLOR","T",6.96,"pH units",NA,"pH units",NA,"","A",""
